id;value;location;date;measure;unit
613942;0.00;"Kannika";9/9/2005;"alpha-Hexachlorocyclohexane";"µg/l"
613943;0.11;"Kannika";9/9/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
613944;0.10;"Kannika";9/9/2005;"gamma-Hexachlorocyclohexane";"µg/l"
613945;0.00;"Kannika";9/9/2005;"Aldrin";"µg/l"
613946;0.28;"Kannika";9/9/2005;"Dieldrin";"µg/l"
613947;0.63;"Kannika";9/9/2005;"Endrin";"µg/l"
613948;16.50;"Kannika";14/10/2005;"Water temperature";"C"
613951;8.20;"Kannika";14/10/2005;"Dissolved oxygen";"mg/l"
613952;84.69;"Kannika";14/10/2005;"Oxygen saturation";"mg/l"
613954;135.80;"Kannika";14/10/2005;"Total hardness";"mg/l"
613955;166.50;"Kannika";14/10/2005;"Bicarbonates";"mg/l"
613958;237.00;"Kannika";14/10/2005;"Total dissolved salts";"mg/l"
613959;0.11;"Kannika";14/10/2005;"Ammonium";"mg/l"
613960;0.01;"Kannika";14/10/2005;"Nitrites";"mg/l"
613961;1.29;"Kannika";14/10/2005;"Nitrates";"mg/l"
613962;1.71;"Kannika";14/10/2005;"Total nitrogen";"mg/l"
613963;8.0e-03;"Kannika";14/10/2005;"Orthophosphate-phosphorus";"mg/l"
613964;0.05;"Kannika";14/10/2005;"Total phosphorus";"mg/l"
613965;4.72;"Kannika";14/10/2005;"Silica (SiO2)";"mg/l"
613966;50.59;"Kannika";14/10/2005;"Calcium";"mg/l"
613967;28.20;"Kannika";14/10/2005;"Magnesium";"mg/l"
613968;56.20;"Kannika";14/10/2005;"Chlorides";"mg/l"
613969;0.23;"Kannika";14/10/2005;"Iron";"mg/l"
613970;0.06;"Kannika";14/10/2005;"Manganese";"mg/l"
613971;10.00;"Kannika";14/10/2005;"Zinc";"µg/l"
613972;5.43;"Kannika";14/10/2005;"Copper";"µg/l"
613973;0.42;"Kannika";14/10/2005;"Chromium";"µg/l"
613974;2.05;"Kannika";14/10/2005;"Lead";"µg/l"
613975;0.05;"Kannika";14/10/2005;"Cadmium";"µg/l"
613976;0.00;"Kannika";14/10/2005;"Mercury";"µg/l"
613977;1.49;"Kannika";14/10/2005;"Nickel";"µg/l"
613978;0.82;"Kannika";14/10/2005;"Biochemical Oxygen";"mg/l"
613979;2.55;"Kannika";14/10/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
613980;0.02;"Kannika";14/10/2005;"Anionic active surfactants";"mg/l"
613981;1.76;"Kannika";14/10/2005;"Petroleum hydrocarbons";"mg/l"
613983;0.01;"Kannika";14/10/2005;"Heptachlor";"µg/l"
613984;0.17;"Kannika";14/10/2005;"p,p-DDD";"µg/l"
613985;0.17;"Kannika";14/10/2005;"p,p-DDE";"µg/l"
613986;0.04;"Kannika";14/10/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
613987;0.09;"Kannika";14/10/2005;"gamma-Hexachlorocyclohexane";"µg/l"
613988;0.11;"Kannika";14/10/2005;"Endrin";"µg/l"
613989;2.03;"Kannika";14/10/2005;"Macrozoobenthos";
613991;5.40;"Kannika";14/10/2005;"Total coliforms";"mg/l"
613992;0.22;"Kannika";14/10/2005;"Fecal coliforms";"mg/l"
613993;2.0e-03;"Kannika";14/10/2005;"Fecal streptococci";"mg/l"
613994;8.50;"Kannika";11/11/2005;"Water temperature";"C"
613997;10.00;"Kannika";11/11/2005;"Dissolved oxygen";"mg/l"
613998;86.00;"Kannika";11/11/2005;"Oxygen saturation";"mg/l"
614000;112.09;"Kannika";11/11/2005;"Total hardness";"mg/l"
614001;192.10;"Kannika";11/11/2005;"Bicarbonates";"mg/l"
614004;272.00;"Kannika";11/11/2005;"Total dissolved salts";"mg/l"
614005;0.23;"Kannika";11/11/2005;"Ammonium";"mg/l"
614006;0.02;"Kannika";11/11/2005;"Nitrites";"mg/l"
614007;2.13;"Kannika";11/11/2005;"Nitrates";"mg/l"
614008;2.85;"Kannika";11/11/2005;"Total nitrogen";"mg/l"
614009;0.05;"Kannika";11/11/2005;"Orthophosphate-phosphorus";"mg/l"
614010;0.30;"Kannika";11/11/2005;"Total phosphorus";"mg/l"
614011;8.30;"Kannika";11/11/2005;"Silica (SiO2)";"mg/l"
614012;33.70;"Kannika";11/11/2005;"Calcium";"mg/l"
614013;27.90;"Kannika";11/11/2005;"Magnesium";"mg/l"
614014;56.20;"Kannika";11/11/2005;"Chlorides";"mg/l"
614015;26.79;"Kannika";11/11/2005;"Sulphates";"mg/l"
614016;0.13;"Kannika";11/11/2005;"Iron";"mg/l"
614017;0.05;"Kannika";11/11/2005;"Manganese";"mg/l"
614018;117.00;"Kannika";11/11/2005;"Zinc";"µg/l"
614019;2.86;"Kannika";11/11/2005;"Copper";"µg/l"
614020;0.26;"Kannika";11/11/2005;"Chromium";"µg/l"
614021;0.05;"Kannika";11/11/2005;"Lead";"µg/l"
614022;0.00;"Kannika";11/11/2005;"Mercury";"µg/l"
614023;2.42;"Kannika";11/11/2005;"Nickel";"µg/l"
614024;0.90;"Kannika";11/11/2005;"Biochemical Oxygen";"mg/l"
614025;2.70;"Kannika";11/11/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
614026;0.03;"Kannika";11/11/2005;"Anionic active surfactants";"mg/l"
614027;0.01;"Kannika";11/11/2005;"Petroleum hydrocarbons";"mg/l"
614029;0.15;"Kannika";11/11/2005;"p,p-DDD";"µg/l"
614030;0.08;"Kannika";11/11/2005;"p,p-DDE";"µg/l"
614031;0.08;"Kannika";11/11/2005;"gamma-Hexachlorocyclohexane";"µg/l"
614032;0.01;"Kannika";11/11/2005;"Dieldrin";"µg/l"
614033;0.04;"Kannika";11/11/2005;"Endrin";"µg/l"
614034;2.00;"Kannika";11/11/2005;"Macrozoobenthos";
614036;0.56;"Kannika";11/11/2005;"Total coliforms";"mg/l"
614037;0.47;"Kannika";11/11/2005;"Fecal coliforms";"mg/l"
614038;4.5e-03;"Kannika";11/11/2005;"Fecal streptococci";"mg/l"
614039;5.50;"Kannika";9/12/2005;"Water temperature";"C"
614042;10.60;"Kannika";9/12/2005;"Dissolved oxygen";"mg/l"
614043;84.50;"Kannika";9/12/2005;"Oxygen saturation";"mg/l"
614045;115.59;"Kannika";9/12/2005;"Total hardness";"mg/l"
614046;179.30;"Kannika";9/12/2005;"Bicarbonates";"mg/l"
614049;283.00;"Kannika";9/12/2005;"Total dissolved salts";"mg/l"
614050;0.05;"Kannika";9/12/2005;"Ammonium";"mg/l"
614051;0.08;"Kannika";9/12/2005;"Nitrites";"mg/l"
614052;2.00;"Kannika";9/12/2005;"Nitrates";"mg/l"
614053;9.0e-03;"Kannika";9/12/2005;"Orthophosphate-phosphorus";"mg/l"
614054;0.10;"Kannika";9/12/2005;"Total phosphorus";"mg/l"
614055;3.29;"Kannika";9/12/2005;"Silica (SiO2)";"mg/l"
614056;37.09;"Kannika";9/12/2005;"Calcium";"mg/l"
614057;27.70;"Kannika";9/12/2005;"Magnesium";"mg/l"
614058;49.20;"Kannika";9/12/2005;"Chlorides";"mg/l"
614059;40.29;"Kannika";9/12/2005;"Sulphates";"mg/l"
614060;0.31;"Kannika";9/12/2005;"Iron";"mg/l"
614061;0.04;"Kannika";9/12/2005;"Manganese";"mg/l"
614062;122.00;"Kannika";9/12/2005;"Zinc";"µg/l"
614063;10.18;"Kannika";9/12/2005;"Copper";"µg/l"
614064;5.20;"Kannika";9/12/2005;"Chromium";"µg/l"
614065;4.88;"Kannika";9/12/2005;"Lead";"µg/l"
614066;0.00;"Kannika";9/12/2005;"Mercury";"µg/l"
614067;6.30;"Kannika";9/12/2005;"Nickel";"µg/l"
614068;1.80;"Kannika";9/12/2005;"Biochemical Oxygen";"mg/l"
614069;2.40;"Kannika";9/12/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
614070;0.02;"Kannika";9/12/2005;"Anionic active surfactants";"mg/l"
614072;7.0e-03;"Kannika";9/12/2005;"Heptachlor";"µg/l"
614073;0.14;"Kannika";9/12/2005;"p,p-DDE";"µg/l"
614074;7.0e-03;"Kannika";9/12/2005;"alpha-Hexachlorocyclohexane";"µg/l"
614075;0.02;"Kannika";9/12/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
614076;0.33;"Kannika";9/12/2005;"Endrin";"µg/l"
614442;1.50;"Kannika";16/1/2005;"Water temperature";"C"
614445;11.10;"Kannika";16/1/2005;"Dissolved oxygen";"mg/l"
614447;130.30;"Kannika";16/1/2005;"Total hardness";"mg/l"
614448;253.69;"Kannika";16/1/2005;"Bicarbonates";"mg/l"
614451;315.00;"Kannika";16/1/2005;"Total dissolved salts";"mg/l"
614452;0.94;"Kannika";16/1/2005;"Ammonium";"mg/l"
614453;0.02;"Kannika";16/1/2005;"Nitrites";"mg/l"
614454;2.61;"Kannika";16/1/2005;"Nitrates";"mg/l"
614455;0.04;"Kannika";16/1/2005;"Orthophosphate-phosphorus";"mg/l"
614456;0.11;"Kannika";16/1/2005;"Total phosphorus";"mg/l"
614457;11.04;"Kannika";16/1/2005;"Silica (SiO2)";"mg/l"
614458;40.40;"Kannika";16/1/2005;"Calcium";"mg/l"
614459;31.79;"Kannika";16/1/2005;"Magnesium";"mg/l"
614460;35.50;"Kannika";16/1/2005;"Chlorides";"mg/l"
614461;20.79;"Kannika";16/1/2005;"Sulphates";"mg/l"
614462;0.11;"Kannika";16/1/2005;"Iron";"mg/l"
614464;0.03;"Kannika";16/1/2005;"Manganese";"mg/l"
614465;0.02;"Kannika";16/1/2005;"Manganese";"mg/l"
614466;34.00;"Kannika";16/1/2005;"Zinc";"µg/l"
614468;33.59;"Kannika";16/1/2005;"Copper";"µg/l"
614470;14.13;"Kannika";16/1/2005;"Chromium";"µg/l"
614472;1.58;"Kannika";16/1/2005;"Lead";"µg/l"
614474;0.20;"Kannika";16/1/2005;"Cadmium";"µg/l"
614476;0.00;"Kannika";16/1/2005;"Mercury";"µg/l"
614477;5.28;"Kannika";16/1/2005;"Nickel";"µg/l"
614479;2.40;"Kannika";16/1/2005;"Biochemical Oxygen";"mg/l"
614480;2.80;"Kannika";16/1/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
614482;0.00;"Kannika";16/1/2005;"Heptachloroepoxide";"µg/l"
614483;0.00;"Kannika";16/1/2005;"Heptachlor";"µg/l"
614484;0.00;"Kannika";16/1/2005;"Endosulfan (alpha)";"µg/l"
614485;0.00;"Kannika";16/1/2005;"Endosulfan (beta)";"µg/l"
614486;0.30;"Kannika";16/1/2005;"p,p-DDD";"µg/l"
614487;0.06;"Kannika";16/1/2005;"p,p-DDE";"µg/l"
614488;0.11;"Kannika";16/1/2005;"alpha-Hexachlorocyclohexane";"µg/l"
614489;0.08;"Kannika";16/1/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
614490;0.04;"Kannika";16/1/2005;"gamma-Hexachlorocyclohexane";"µg/l"
614491;0.00;"Kannika";16/1/2005;"Aldrin";"µg/l"
614492;0.00;"Kannika";16/1/2005;"Dieldrin";"µg/l"
614493;0.01;"Kannika";16/1/2005;"Endrin";"µg/l"
614494;2.14;"Kannika";16/1/2005;"Macrozoobenthos";
614495;0.50;"Kannika";11/2/2005;"Water temperature";"C"
614498;12.00;"Kannika";11/2/2005;"Dissolved oxygen";"mg/l"
614500;130.30;"Kannika";11/2/2005;"Total hardness";"mg/l"
614501;215.89;"Kannika";11/2/2005;"Bicarbonates";"mg/l"
614504;331.00;"Kannika";11/2/2005;"Total dissolved salts";"mg/l"
614505;0.02;"Kannika";11/2/2005;"Ammonium";"mg/l"
614506;0.02;"Kannika";11/2/2005;"Nitrites";"mg/l"
614507;2.11;"Kannika";11/2/2005;"Nitrates";"mg/l"
614508;0.04;"Kannika";11/2/2005;"Orthophosphate-phosphorus";"mg/l"
614509;0.20;"Kannika";11/2/2005;"Total phosphorus";"mg/l"
614510;11.94;"Kannika";11/2/2005;"Silica (SiO2)";"mg/l"
614511;56.59;"Kannika";11/2/2005;"Calcium";"mg/l"
614512;22.10;"Kannika";11/2/2005;"Magnesium";"mg/l"
614513;28.40;"Kannika";11/2/2005;"Chlorides";"mg/l"
614514;29.10;"Kannika";11/2/2005;"Sulphates";"mg/l"
614515;2.97;"Kannika";11/2/2005;"Iron";"mg/l"
614517;0.18;"Kannika";11/2/2005;"Manganese";"mg/l"
614518;0.02;"Kannika";11/2/2005;"Manganese";"mg/l"
614519;67.00;"Kannika";11/2/2005;"Zinc";"µg/l"
614521;10.77;"Kannika";11/2/2005;"Copper";"µg/l"
614523;23.75;"Kannika";11/2/2005;"Chromium";"µg/l"
614525;6.53;"Kannika";11/2/2005;"Lead";"µg/l"
614527;0.16;"Kannika";11/2/2005;"Cadmium";"µg/l"
614529;0.00;"Kannika";11/2/2005;"Mercury";"µg/l"
614531;4.32;"Kannika";11/2/2005;"Nickel";"µg/l"
614533;3.90;"Kannika";11/2/2005;"Biochemical Oxygen";"mg/l"
614534;4.90;"Kannika";11/2/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
614535;0.09;"Kannika";11/2/2005;"Anionic active surfactants";"mg/l"
614537;0.00;"Kannika";11/2/2005;"Atrazine";"µg/l"
614538;0.00;"Kannika";11/2/2005;"Heptachlor";"µg/l"
614539;0.09;"Kannika";11/2/2005;"p,p-DDD";"µg/l"
614540;0.00;"Kannika";11/2/2005;"alpha-Hexachlorocyclohexane";"µg/l"
614541;0.05;"Kannika";11/2/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
614542;2.10;"Kannika";11/2/2005;"Macrozoobenthos";
614543;3.50;"Kannika";11/3/2005;"Water temperature";"C"
614546;12.00;"Kannika";11/3/2005;"Dissolved oxygen";"mg/l"
614548;135.89;"Kannika";11/3/2005;"Total hardness";"mg/l"
614549;266.50;"Kannika";11/3/2005;"Bicarbonates";"mg/l"
614552;339.00;"Kannika";11/3/2005;"Total dissolved salts";"mg/l"
614553;0.92;"Kannika";11/3/2005;"Ammonium";"mg/l"
614554;0.06;"Kannika";11/3/2005;"Nitrites";"mg/l"
614555;2.32;"Kannika";11/3/2005;"Nitrates";"mg/l"
614556;0.05;"Kannika";11/3/2005;"Orthophosphate-phosphorus";"mg/l"
614557;0.06;"Kannika";11/3/2005;"Total phosphorus";"mg/l"
614558;9.69;"Kannika";11/3/2005;"Silica (SiO2)";"mg/l"
614559;64.69;"Kannika";11/3/2005;"Calcium";"mg/l"
614560;19.60;"Kannika";11/3/2005;"Magnesium";"mg/l"
614561;49.70;"Kannika";11/3/2005;"Chlorides";"mg/l"
614562;27.00;"Kannika";11/3/2005;"Sulphates";"mg/l"
614563;1.04;"Kannika";11/3/2005;"Iron";"mg/l"
614565;0.12;"Kannika";11/3/2005;"Manganese";"mg/l"
614566;0.03;"Kannika";11/3/2005;"Manganese";"mg/l"
614567;59.00;"Kannika";11/3/2005;"Zinc";"µg/l"
614569;9.73;"Kannika";11/3/2005;"Copper";"µg/l"
614571;2.56;"Kannika";11/3/2005;"Chromium";"µg/l"
614573;7.50;"Kannika";11/3/2005;"Lead";"µg/l"
614575;0.05;"Kannika";11/3/2005;"Cadmium";"µg/l"
614577;0.00;"Kannika";11/3/2005;"Mercury";"µg/l"
614578;3.97;"Kannika";11/3/2005;"Nickel";"µg/l"
614580;2.60;"Kannika";11/3/2005;"Biochemical Oxygen";"mg/l"
614581;6.50;"Kannika";11/3/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
614582;0.00;"Kannika";11/3/2005;"Atrazine";"µg/l"
614583;0.00;"Kannika";11/3/2005;"Heptachloroepoxide";"µg/l"
614584;0.00;"Kannika";11/3/2005;"Heptachlor";"µg/l"
614585;0.00;"Kannika";11/3/2005;"p,p-DDT";"µg/l"
614586;0.13;"Kannika";11/3/2005;"p,p-DDD";"µg/l"
614587;0.04;"Kannika";11/3/2005;"p,p-DDE";"µg/l"
614588;0.00;"Kannika";11/3/2005;"alpha-Hexachlorocyclohexane";"µg/l"
614589;0.08;"Kannika";11/3/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
614590;0.08;"Kannika";11/3/2005;"gamma-Hexachlorocyclohexane";"µg/l"
614591;0.00;"Kannika";11/3/2005;"Aldrin";"µg/l"
614592;0.00;"Kannika";11/3/2005;"Dieldrin";"µg/l"
614593;0.08;"Kannika";11/3/2005;"Endrin";"µg/l"
614594;1.94;"Kannika";11/3/2005;"Macrozoobenthos";
614595;7.50;"Kannika";8/4/2005;"Water temperature";"C"
614598;9.10;"Kannika";8/4/2005;"Dissolved oxygen";"mg/l"
614599;76.30;"Kannika";8/4/2005;"Oxygen saturation";"mg/l"
614601;140.19;"Kannika";8/4/2005;"Total hardness";"mg/l"
614602;253.69;"Kannika";8/4/2005;"Bicarbonates";"mg/l"
614605;335.00;"Kannika";8/4/2005;"Total dissolved salts";"mg/l"
614606;0.18;"Kannika";8/4/2005;"Ammonium";"mg/l"
614607;0.03;"Kannika";8/4/2005;"Nitrites";"mg/l"
614608;2.40;"Kannika";8/4/2005;"Nitrates";"mg/l"
614609;0.03;"Kannika";8/4/2005;"Orthophosphate-phosphorus";"mg/l"
614610;0.19;"Kannika";8/4/2005;"Total phosphorus";"mg/l"
614611;8.90;"Kannika";8/4/2005;"Silica (SiO2)";"mg/l"
614612;64.12;"Kannika";8/4/2005;"Calcium";"mg/l"
614613;21.87;"Kannika";8/4/2005;"Magnesium";"mg/l"
614614;41.29;"Kannika";8/4/2005;"Chlorides";"mg/l"
614615;49.00;"Kannika";8/4/2005;"Sulphates";"mg/l"
614616;2.55;"Kannika";8/4/2005;"Iron";"mg/l"
614618;0.11;"Kannika";8/4/2005;"Manganese";"mg/l"
614619;0.09;"Kannika";8/4/2005;"Manganese";"mg/l"
614620;46.00;"Kannika";8/4/2005;"Zinc";"µg/l"
614622;5.90;"Kannika";8/4/2005;"Copper";"µg/l"
614624;2.76;"Kannika";8/4/2005;"Chromium";"µg/l"
614626;4.25;"Kannika";8/4/2005;"Lead";"µg/l"
614628;0.05;"Kannika";8/4/2005;"Cadmium";"µg/l"
614630;0.00;"Kannika";8/4/2005;"Mercury";"µg/l"
614631;6.00;"Kannika";8/4/2005;"Nickel";"µg/l"
614633;3.00;"Kannika";8/4/2005;"Biochemical Oxygen";"mg/l"
614634;3.50;"Kannika";8/4/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
614635;0.00;"Kannika";8/4/2005;"Heptachloroepoxide";"µg/l"
614636;0.00;"Kannika";8/4/2005;"Heptachlor";"µg/l"
614637;0.00;"Kannika";8/4/2005;"Endosulfan (alpha)";"µg/l"
614638;0.00;"Kannika";8/4/2005;"Endosulfan (beta)";"µg/l"
614639;0.00;"Kannika";8/4/2005;"p,p-DDT";"µg/l"
614640;0.01;"Kannika";8/4/2005;"p,p-DDD";"µg/l"
614641;0.01;"Kannika";8/4/2005;"p,p-DDE";"µg/l"
614642;0.00;"Kannika";8/4/2005;"alpha-Hexachlorocyclohexane";"µg/l"
614643;0.01;"Kannika";8/4/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
614644;7.0e-03;"Kannika";8/4/2005;"gamma-Hexachlorocyclohexane";"µg/l"
614645;0.00;"Kannika";8/4/2005;"Aldrin";"µg/l"
614646;0.00;"Kannika";8/4/2005;"Dieldrin";"µg/l"
614647;0.00;"Kannika";8/4/2005;"Endrin";"µg/l"
614648;1.82;"Kannika";8/4/2005;"Macrozoobenthos";
614649;20.50;"Kannika";13/5/2005;"Water temperature";"C"
614652;7.92;"Kannika";13/5/2005;"Dissolved oxygen";"mg/l"
614653;88.59;"Kannika";13/5/2005;"Oxygen saturation";"mg/l"
614655;120.90;"Kannika";13/5/2005;"Total hardness";"mg/l"
614656;47.40;"Kannika";13/5/2005;"Carbonates";"mg/l"
614657;122.00;"Kannika";13/5/2005;"Bicarbonates";"mg/l"
614660;295.00;"Kannika";13/5/2005;"Total dissolved salts";"mg/l"
614661;0.20;"Kannika";13/5/2005;"Ammonium";"mg/l"
614662;0.05;"Kannika";13/5/2005;"Nitrites";"mg/l"
614663;1.64;"Kannika";13/5/2005;"Nitrates";"mg/l"
614664;2.92;"Kannika";13/5/2005;"Total nitrogen";"mg/l"
614665;0.00;"Kannika";13/5/2005;"Orthophosphate-phosphorus";"mg/l"
614666;0.01;"Kannika";13/5/2005;"Total phosphorus";"mg/l"
614667;3.54;"Kannika";13/5/2005;"Silica (SiO2)";"mg/l"
614668;51.00;"Kannika";13/5/2005;"Calcium";"mg/l"
614669;21.40;"Kannika";13/5/2005;"Magnesium";"mg/l"
614670;34.09;"Kannika";13/5/2005;"Chlorides";"mg/l"
614671;0.69;"Kannika";13/5/2005;"Iron";"mg/l"
614673;0.26;"Kannika";13/5/2005;"Manganese";"mg/l"
614674;0.08;"Kannika";13/5/2005;"Manganese";"mg/l"
614675;41.00;"Kannika";13/5/2005;"Zinc";"µg/l"
614677;5.77;"Kannika";13/5/2005;"Copper";"µg/l"
614679;1.86;"Kannika";13/5/2005;"Chromium";"µg/l"
614681;5.00;"Kannika";13/5/2005;"Lead";"µg/l"
614683;0.37;"Kannika";13/5/2005;"Cadmium";"µg/l"
614685;0.39;"Kannika";13/5/2005;"Mercury";"µg/l"
614686;4.83;"Kannika";13/5/2005;"Nickel";"µg/l"
614688;1.90;"Kannika";13/5/2005;"Biochemical Oxygen";"mg/l"
614689;2.30;"Kannika";13/5/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
614690;0.08;"Kannika";13/5/2005;"Atrazine";"µg/l"
614691;0.00;"Kannika";13/5/2005;"Alachlor";"µg/l"
614692;0.11;"Kannika";13/5/2005;"Metolachlor";"µg/l"
614693;0.00;"Kannika";13/5/2005;"Heptachloroepoxide";"µg/l"
614694;0.00;"Kannika";13/5/2005;"Heptachlor";"µg/l"
614695;0.00;"Kannika";13/5/2005;"Endosulfan (alpha)";"µg/l"
614696;0.00;"Kannika";13/5/2005;"Endosulfan (beta)";"µg/l"
614697;0.00;"Kannika";13/5/2005;"p,p-DDT";"µg/l"
614698;0.20;"Kannika";13/5/2005;"p,p-DDD";"µg/l"
614699;0.06;"Kannika";13/5/2005;"p,p-DDE";"µg/l"
614700;0.00;"Kannika";13/5/2005;"alpha-Hexachlorocyclohexane";"µg/l"
614701;0.02;"Kannika";13/5/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
614702;0.03;"Kannika";13/5/2005;"gamma-Hexachlorocyclohexane";"µg/l"
614703;0.00;"Kannika";13/5/2005;"Aldrin";"µg/l"
614704;0.00;"Kannika";13/5/2005;"Dieldrin";"µg/l"
614705;0.00;"Kannika";13/5/2005;"Endrin";"µg/l"
614706;2.08;"Kannika";13/5/2005;"Macrozoobenthos";
614708;25.50;"Kannika";10/6/2005;"Water temperature";"C"
614711;6.10;"Kannika";10/6/2005;"Dissolved oxygen";"mg/l"
614712;76.19;"Kannika";10/6/2005;"Oxygen saturation";"mg/l"
614714;131.89;"Kannika";10/6/2005;"Total hardness";"mg/l"
614715;192.69;"Kannika";10/6/2005;"Bicarbonates";"mg/l"
614718;259.00;"Kannika";10/6/2005;"Total dissolved salts";"mg/l"
614719;0.24;"Kannika";10/6/2005;"Ammonium";"mg/l"
614720;0.03;"Kannika";10/6/2005;"Nitrites";"mg/l"
614721;1.64;"Kannika";10/6/2005;"Nitrates";"mg/l"
614722;2.30;"Kannika";10/6/2005;"Total nitrogen";"mg/l"
614723;0.07;"Kannika";10/6/2005;"Orthophosphate-phosphorus";"mg/l"
614724;3.59;"Kannika";10/6/2005;"Silica (SiO2)";"mg/l"
614725;47.09;"Kannika";10/6/2005;"Calcium";"mg/l"
614726;28.60;"Kannika";10/6/2005;"Magnesium";"mg/l"
614727;34.40;"Kannika";10/6/2005;"Chlorides";"mg/l"
614728;0.43;"Kannika";10/6/2005;"Iron";"mg/l"
614730;0.04;"Kannika";10/6/2005;"Manganese";"mg/l"
614731;0.02;"Kannika";10/6/2005;"Manganese";"mg/l"
614732;26.00;"Kannika";10/6/2005;"Zinc";"µg/l"
614734;2.87;"Kannika";10/6/2005;"Copper";"µg/l"
614736;2.00;"Kannika";10/6/2005;"Chromium";"µg/l"
614738;5.88;"Kannika";10/6/2005;"Lead";"µg/l"
614740;0.19;"Kannika";10/6/2005;"Cadmium";"µg/l"
614742;0.00;"Kannika";10/6/2005;"Mercury";"µg/l"
614743;1.41;"Kannika";10/6/2005;"Nickel";"µg/l"
614745;3.80;"Kannika";10/6/2005;"Biochemical Oxygen";"mg/l"
614746;0.00;"Kannika";12/6/2005;"Atrazine";"µg/l"
614747;0.01;"Kannika";12/6/2005;"Metolachlor";"µg/l"
614748;0.00;"Kannika";12/6/2005;"Heptachloroepoxide";"µg/l"
614749;0.00;"Kannika";12/6/2005;"Heptachlor";"µg/l"
614750;0.00;"Kannika";12/6/2005;"Endosulfan (alpha)";"µg/l"
614751;0.00;"Kannika";12/6/2005;"p,p-DDT";"µg/l"
614752;0.42;"Kannika";12/6/2005;"p,p-DDD";"µg/l"
614753;0.15;"Kannika";12/6/2005;"p,p-DDE";"µg/l"
614754;0.01;"Kannika";12/6/2005;"alpha-Hexachlorocyclohexane";"µg/l"
614755;0.00;"Kannika";12/6/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
614756;0.09;"Kannika";12/6/2005;"gamma-Hexachlorocyclohexane";"µg/l"
614757;0.00;"Kannika";12/6/2005;"Aldrin";"µg/l"
614758;0.44;"Kannika";12/6/2005;"Endrin";"µg/l"
614759;2.26;"Kannika";12/6/2005;"Macrozoobenthos";
614761;0.07;"Kannika";12/6/2005;"Total coliforms";"mg/l"
614762;0.07;"Kannika";12/6/2005;"Fecal coliforms";"mg/l"
614763;2.0e-03;"Kannika";12/6/2005;"Fecal streptococci";"mg/l"
614764;26.00;"Kannika";8/7/2005;"Water temperature";"C"
614767;5.70;"Kannika";8/7/2005;"Dissolved oxygen";"mg/l"
614768;71.90;"Kannika";8/7/2005;"Oxygen saturation";"mg/l"
614770;106.50;"Kannika";8/7/2005;"Total hardness";"mg/l"
614771;168.89;"Kannika";8/7/2005;"Bicarbonates";"mg/l"
614774;253.00;"Kannika";8/7/2005;"Total dissolved salts";"mg/l"
614775;0.27;"Kannika";8/7/2005;"Ammonium";"mg/l"
614776;0.01;"Kannika";8/7/2005;"Nitrites";"mg/l"
614777;0.98;"Kannika";8/7/2005;"Nitrates";"mg/l"
614778;1.53;"Kannika";8/7/2005;"Total nitrogen";"mg/l"
614779;0.04;"Kannika";8/7/2005;"Orthophosphate-phosphorus";"mg/l"
614780;0.04;"Kannika";8/7/2005;"Total phosphorus";"mg/l"
614781;6.44;"Kannika";8/7/2005;"Silica (SiO2)";"mg/l"
614782;27.12;"Kannika";8/7/2005;"Sodium";"mg/l"
614783;3.50;"Kannika";8/7/2005;"Potassium";"mg/l"
614784;48.00;"Kannika";8/7/2005;"Calcium";"mg/l"
614785;17.02;"Kannika";8/7/2005;"Magnesium";"mg/l"
614786;48.20;"Kannika";8/7/2005;"Chlorides";"mg/l"
614787;26.60;"Kannika";8/7/2005;"Sulphates";"mg/l"
614788;0.48;"Kannika";8/7/2005;"Iron";"mg/l"
614790;0.05;"Kannika";8/7/2005;"Manganese";"mg/l"
614791;0.04;"Kannika";8/7/2005;"Manganese";"mg/l"
614792;10.00;"Kannika";8/7/2005;"Zinc";"µg/l"
614794;6.00;"Kannika";8/7/2005;"Copper";"µg/l"
614796;1.58;"Kannika";8/7/2005;"Chromium";"µg/l"
614798;2.74;"Kannika";8/7/2005;"Lead";"µg/l"
614800;0.08;"Kannika";8/7/2005;"Cadmium";"µg/l"
614802;0.00;"Kannika";8/7/2005;"Mercury";"µg/l"
614804;5.25;"Kannika";8/7/2005;"Nickel";"µg/l"
614806;2.80;"Kannika";8/7/2005;"Biochemical Oxygen";"mg/l"
